Date,Huiwan Center,Luojiaying,Guanyingshan East,Guanyingshan Center,Guanyingshan West,Baiyukou,Haikou West,Dianchi South
2019/1/1 0:00,0.3607305936073059,0.14033299354400272,0.03766678474436179,0.05859316162072601,0.06264015547914488,0.020147847514132487,0.01257239723124735,
2019/1/1 4:00,0.3548387096774193,0.14599614905425304,0.03412445389066006,0.07817442385901491,0.03274031992824039,0.007102478620089869,0.02246079954795875,
2019/1/1 8:00,0.28119016055383705,0.13920036244195266,0.043570669500531345,0.07214942009338755,0.016295410375242934,0.0331932164081751,0.028111315157508126,
2019/1/1 12:00,0.1869200176756518,0.13580246913580246,0.035305230841893964,0.048049405030878144,0.06114516370159964,0.011450934918104073,0.029523944059895467,
2019/1/1 16:00,0.10885255560465458,0.13693510023785252,0.04475144645176526,0.05859316162072601,0.05965017192405442,0.010001449485432672,0.039412346376606865,
2019/1/1 20:00,0.06760936809544851,0.12674142031940197,0.030582123036958318,0.06461816538635336,0.06862012258932576,0.01724887664878968,0.030936572962282808,
2019/1/2 0:00,0.07792016497275003,0.13580246913580246,0.03412445389066006,0.06913691821057388,0.013305426820152488,0.03609218727351791,0.039412346376606865,
2019/1/2 4:00,0.12800117837678598,0.14259825574810284,0.0388475616955957,0.0857056785660491,,0.0288447601101609,0.042237604181381554,
2019/1/2 8:00,0.19723081455295333,0.1505266734624533,0.05183610815916873,0.0736556710347944,0.046195245926147405,0.021597332946803886,0.06907755332674106,
2019/1/2 12:00,0.32832523199292973,0.14486351795220298,0.043570669500531345,0.05558065973791233,0.09104499925250412,,0.09450487356971324,
2019/1/2 16:00,0.16335248195610547,0.1346698380337524,0.04238989254929743,0.04654315408947131,0.09702496636268501,0.014349905783446878,0.07614069783867777,
2019/1/2 20:00,0.14567683016644573,0.14599614905425304,0.04593222340299918,0.03750564844103028,0.10898490058304679,0.020147847514132487,0.07755332674106512,
2019/1/3 0:00,0.06466342613050523,0.14146562464605278,0.048293777305467,0.029974393733996085,0.10449992525041114,0.03609218727351791,0.08461647125300184,
2019/1/3 4:00,0.07497422300780673,0.13580246913580246,0.04120911559806353,0.02394938996836873,0.11795485124831814,0.014349905783446878,0.0832038423506145,
2019/1/3 8:00,0.06466342613050523,0.1505266734624533,0.06246310072027394,0.048049405030878144,0.12841979369113468,0.0346427018408465,0.09733013137448793,
2019/1/3 12:00,0.05582560023567535,0.16298561558500396,0.0683669854764435,0.028468142792589246,0.18522948123785318,0.057834468763588935,0.09591750247210058,
2019/1/3 16:00,0.06024451318309029,0.1527919356665534,0.06718620852520958,0.057086910679319175,0.15682463746449393,0.07232932309030295,0.09591750247210058,
2019/1/3 20:00,0.07055531006039181,0.13693510023785252,0.06482465462274176,0.049555655972284986,0.12692480191358949,0.09842006087838819,0.09450487356971324,
2019/1/4 0:00,0.07202828104286346,0.12447615811530185,0.07072853937891131,0.017924386202741376,0.17177455523994617,0.10566748804174518,0.09167961576493855,
2019/1/4 4:00,0.03225806451612903,0.1290066825235021,0.08371708584248434,0.09474318421449013,0.14635969502167737,0.11146542977243079,0.08885435796016386,
2019/1/4 8:00,0.06466342613050523,0.14486351795220298,0.09906718620852521,0.12637445398403374,0.21064434145612196,0.04044064357153211,0.04082497527899421,
2019/1/4 12:00,0.06319045514803358,0.16525087778910408,0.09434407840358956,0.13239945774966108,0.10898490058304679,0.03609218727351791,0.018222912840796725,
2019/1/4 16:00,0.3533657386949477,0.16185298448295388,0.07190931633014523,0.1369182105738816,0.10898490058304679,0.03609218727351791,0.02246079954795875,
2019/1/4 20:00,0.32832523199292973,0.15958772227885376,0.05655921596410438,0.14595571622232265,0.11944984302586337,0.04044064357153211,0.01681028393840938,
2019/1/5 0:00,0.16482545293857712,0.1471287801563031,0.0695477624276774,0.1790932369332731,0.1418747196890417,0.0331932164081751,0.023873428450346096,
2019/1/5 4:00,0.1324200913242009,0.14259825574810284,0.07072853937891131,0.198674499171562,0.09702496636268501,0.1259602840991448,0.03234920186467015,
2019/1/5 8:00,0.19723081455295333,0.14826141125835315,0.08371708584248434,0.20921825576140987,0.18522948123785318,0.14625308015654445,0.045062861986156236,
2019/1/5 12:00,0.1353660332891442,0.1505266734624533,0.06010154681780611,0.17306823316764575,0.18373448946030796,0.13465719669517323,0.042237604181381554,
2019/1/5 16:00,0.14714980114891738,0.14599614905425304,0.04593222340299918,0.06763066726916704,0.09702496636268501,0.13465719669517323,0.05777652210764233,
2019/1/5 20:00,0.2296361761673295,0.1142824781968513,0.05537843901287047,0.12034945021840639,0.12094483480340859,0.1288592549644876,0.02669868625512078,
2019/1/6 0:00,0.2576226248342907,0.10069090497225054,0.05183610815916873,0.12486820304262691,0.12243982658095381,0.130308740397159,0.01257239723124735,
2019/1/6 4:00,0.3003387833259684,0.10069090497225054,0.01168969181721573,0.12336195210122007,0.12542981013604426,0.11146542977243079,0.023873428450346096,
2019/1/6 8:00,0.20164972750036828,0.11201721599275118,0.049474554256700914,0.14294321433950896,0.15981462101958438,0.059283954196260334,0.06766492442435372,
2019/1/6 12:00,0.044041832375902194,0.1142824781968513,0.05065533120793482,0.14143696339810213,0.1732695470174914,0.03609218727351791,0.06766492442435372,
2019/1/6 16:00,0.04551480335837384,0.14146562464605278,0.04593222340299918,0.14294321433950896,0.18522948123785318,0.023046818379475288,0.07755332674106512,
2019/1/6 20:00,0.1221092944468994,0.13013931362555217,0.035305230841893964,0.13239945774966108,0.1986844072357602,0.05203652703290332,0.07049018222912841,
